ba_bros_val,ba_avg_score,ba_style,ba_brewery_name,ba_phone_key,ba_beer_name,ba_brewery_city,ba_brewery_state,ba_brewery_name_key,ba_abv,ba_phone,ba_ratings_count
-,3.6,Belgian Pale Ale,Social Kitchen & Brewery,4156810330,Beach House Blonde,San Francisco,CA,Social_Kitchen_&_Brewery,4.40,(415) 681-0330,3
-,-,Weizenbock,Social Kitchen & Brewery,4156810330,Big Muddy Weizenbock,San Francisco,CA,Social_Kitchen_&_Brewery,8.00,(415) 681-0330,0
-,4,Euro Dark Lager,Social Kitchen & Brewery,4156810330,Black Moon Spell,San Francisco,CA,Social_Kitchen_&_Brewery,5.50,(415) 681-0330,1
-,-,American Pale Ale (APA),Social Kitchen & Brewery,4156810330,Cas Wak Pale Ale,San Francisco,CA,Social_Kitchen_&_Brewery,5.60,(415) 681-0330,0
-,2.94,American Double / Imperial IPA,Social Kitchen & Brewery,4156810330,Double Doozy IPA,San Francisco,CA,Social_Kitchen_&_Brewery,9.20,(415) 681-0330,4
-,3.98,American Black Ale,Social Kitchen & Brewery,4156810330,Double Midnight Lager,San Francisco,CA,Social_Kitchen_&_Brewery,8.50,(415) 681-0330,3
-,3.51,American IPA,Social Kitchen & Brewery,4156810330,Easy IPA,San Francisco,CA,Social_Kitchen_&_Brewery,7.00,(415) 681-0330,8
-,3.75,Scotch Ale / Wee Heavy,Social Kitchen & Brewery,4156810330,Foxy Scotcho,San Francisco,CA,Social_Kitchen_&_Brewery,7.50,(415) 681-0330,1
-,3.92,Dunkelweizen,Social Kitchen & Brewery,4156810330,Frank,San Francisco,CA,Social_Kitchen_&_Brewery,4.20,(415) 681-0330,1
-,3.65,Belgian Strong Dark Ale,Social Kitchen & Brewery,4156810330,Frere Rouge,San Francisco,CA,Social_Kitchen_&_Brewery,9.40,(415) 681-0330,4
-,4.06,American IPA,Social Kitchen & Brewery,4156810330,Funshine Six,San Francisco,CA,Social_Kitchen_&_Brewery,6.60,(415) 681-0330,3
-,3.68,Belgian Strong Dark Ale,Social Kitchen & Brewery,4156810330,Ghost Ride,San Francisco,CA,Social_Kitchen_&_Brewery,9.30,(415) 681-0330,6
-,3.25,American Pale Ale (APA),Social Kitchen & Brewery,4156810330,Ha Ha Session,San Francisco,CA,Social_Kitchen_&_Brewery,5.00,(415) 681-0330,1
-,4.27,American Double / Imperial IPA,Social Kitchen & Brewery,4156810330,Jungle Cruise,San Francisco,CA,Social_Kitchen_&_Brewery,11.70,(415) 681-0330,4
-,3.72,English Pale Ale,Social Kitchen & Brewery,4156810330,Kilderkin Bowling Rye PA,San Francisco,CA,Social_Kitchen_&_Brewery,8.30,(415) 681-0330,7
-,3.47,Belgian Dark Ale,Social Kitchen & Brewery,4156810330,L'Enfant Terrible,San Francisco,CA,Social_Kitchen_&_Brewery,4.50,(415) 681-0330,8
-,3.61,Belgian Dark Ale,Social Kitchen & Brewery,4156810330,Moulin Rouge,San Francisco,CA,Social_Kitchen_&_Brewery,6.60,(415) 681-0330,1
-,3.62,American Pale Ale (APA),Social Kitchen & Brewery,4156810330,Mr. Kite's Pale Ale,San Francisco,CA,Social_Kitchen_&_Brewery,5.70,(415) 681-0330,2
-,3.52,American Pale Lager,Social Kitchen & Brewery,4156810330,New World Lager,San Francisco,CA,Social_Kitchen_&_Brewery,6.10,(415) 681-0330,2
-,3.58,Altbier,Social Kitchen & Brewery,4156810330,Old Time Alt,San Francisco,CA,Social_Kitchen_&_Brewery,4.60,(415) 681-0330,3
-,3.49,Rye Beer,Social Kitchen & Brewery,4156810330,Ramsgate Rye PA,San Francisco,CA,Social_Kitchen_&_Brewery,5.20,(415) 681-0330,4
-,3.75,Belgian Strong Pale Ale,Social Kitchen & Brewery,4156810330,Rapscallion,San Francisco,CA,Social_Kitchen_&_Brewery,7.80,(415) 681-0330,17
-,3.11,Herbed / Spiced Beer,Social Kitchen & Brewery,4156810330,Sgt. Pepper,San Francisco,CA,Social_Kitchen_&_Brewery,6.50,(415) 681-0330,1
-,4.2,Saison / Farmhouse Ale,Social Kitchen & Brewery,4156810330,Simon Saison,San Francisco,CA,Social_Kitchen_&_Brewery,6.70,(415) 681-0330,2
-,3.76,German Pilsener,Social Kitchen & Brewery,4156810330,SKB Pilsner,San Francisco,CA,Social_Kitchen_&_Brewery,4.80,(415) 681-0330,8
-,3.63,Kölsch,Social Kitchen & Brewery,4156810330,Social Kölsch,San Francisco,CA,Social_Kitchen_&_Brewery,4.80,(415) 681-0330,9
-,-,Saison / Farmhouse Ale,Social Kitchen & Brewery,4156810330,Social/HenHouse Sterling Cross Saison,San Francisco,CA,Social_Kitchen_&_Brewery,6.40,(415) 681-0330,0
-,3.63,English Pale Mild Ale,Social Kitchen & Brewery,4156810330,Spring Time Table Beer,San Francisco,CA,Social_Kitchen_&_Brewery,3.70,(415) 681-0330,2
-,3.85,Altbier,Social Kitchen & Brewery,4156810330,The Big Lebowski White Prussian,San Francisco,CA,Social_Kitchen_&_Brewery,9.20,(415) 681-0330,1
-,3.77,American IPA,Social Kitchen & Brewery,4156810330,The Smell IPA,San Francisco,CA,Social_Kitchen_&_Brewery,7.50,(415) 681-0330,22
-,-,Tripel,Social Kitchen & Brewery,4156810330,Tony Tripel,San Francisco,CA,Social_Kitchen_&_Brewery,8.30,(415) 681-0330,0
-,3.88,Tripel,Social Kitchen & Brewery,4156810330,Tripelpagne,San Francisco,CA,Social_Kitchen_&_Brewery,9.30,(415) 681-0330,3
-,3.93,Saison / Farmhouse Ale,Social Kitchen & Brewery,4156810330,Vidal Saison,San Francisco,CA,Social_Kitchen_&_Brewery,8.10,(415) 681-0330,3
-,3.56,English Porter,Social Kitchen & Brewery,4156810330,Waterfront Porter,San Francisco,CA,Social_Kitchen_&_Brewery,4.30,(415) 681-0330,5
-,3.47,Altbier,Societe Brewing Co.,8585985409,Das Fräulein,San Diego,CA,Societe_Brewing_Co.,5.00,(858) 598-5409,2
-,-,American IPA,Societe Brewing Co.,8585985409,The Apothecary,San Diego,CA,Societe_Brewing_Co.,6.30,(858) 598-5409,11
-,-,American IPA,Societe Brewing Co.,8585985409,The Appearance,San Diego,CA,Societe_Brewing_Co.,7.50,(858) 598-5409,0
-,4.17,American IPA,Societe Brewing Co.,8585985409,The Apprentice,San Diego,CA,Societe_Brewing_Co.,7.60,(858) 598-5409,362
-,3.96,American IPA,Societe Brewing Co.,8585985409,The Bachelor - Cascade,San Diego,CA,Societe_Brewing_Co.,6.50,(858) 598-5409,26
-,3.91,American IPA,Societe Brewing Co.,8585985409,The Bachelor - Centennial,San Diego,CA,Societe_Brewing_Co.,6.50,(858) 598-5409,5
-,3.92,American IPA,Societe Brewing Co.,8585985409,The Bachelor - El Dorado,San Diego,CA,Societe_Brewing_Co.,6.50,(858) 598-5409,12
-,4.18,American IPA,Societe Brewing Co.,8585985409,The Bachelor - Galaxy,San Diego,CA,Societe_Brewing_Co.,6.50,(858) 598-5409,11
-,3.97,American IPA,Societe Brewing Co.,8585985409,The Bachelor - Hallertau Blanc,San Diego,CA,Societe_Brewing_Co.,6.50,(858) 598-5409,7
-,3.8,American IPA,Societe Brewing Co.,8585985409,The Bachelor - Jarrylo,San Diego,CA,Societe_Brewing_Co.,6.50,(858) 598-5409,8
-,-,American IPA,Societe Brewing Co.,8585985409,The Bachelor - Mandarina Bavaria,San Diego,CA,Societe_Brewing_Co.,6.50,(858) 598-5409,4
-,4.53,American IPA,Societe Brewing Co.,8585985409,The Bachelor - Mosaic,San Diego,CA,Societe_Brewing_Co.,6.50,(858) 598-5409,79
-,3.74,American IPA,Societe Brewing Co.,8585985409,The Bachelor - Northern Brewer,San Diego,CA,Societe_Brewing_Co.,6.50,(858) 598-5409,5
-,3.71,American IPA,Societe Brewing Co.,8585985409,The Bachelor - Simcoe,San Diego,CA,Societe_Brewing_Co.,6.50,(858) 598-5409,29
-,3.65,American IPA,Societe Brewing Co.,8585985409,The Bachelor - Sorachi Ace,San Diego,CA,Societe_Brewing_Co.,6.50,(858) 598-5409,21
-,3.81,American Pale Lager,Societe Brewing Co.,8585985409,The Bachelorette - Czech Saaz,San Diego,CA,Societe_Brewing_Co.,5.40,(858) 598-5409,5
-,4.04,American Pale Lager,Societe Brewing Co.,8585985409,The Bachelorette - Northern Brewer,San Diego,CA,Societe_Brewing_Co.,5.40,(858) 598-5409,8
-,-,American Pale Lager,Societe Brewing Co.,8585985409,The Bachelorette - Wakatu,San Diego,CA,Societe_Brewing_Co.,5.40,(858) 598-5409,6
-,3.69,Smoked Beer,Societe Brewing Co.,8585985409,The Bellowsman,San Diego,CA,Societe_Brewing_Co.,6.20,(858) 598-5409,46
-,4.12,Russian Imperial Stout,Societe Brewing Co.,8585985409,The Butcher,San Diego,CA,Societe_Brewing_Co.,9.80,(858) 598-5409,319
-,4.36,American IPA,Societe Brewing Co.,8585985409,The Coachman,San Diego,CA,Societe_Brewing_Co.,4.50,(858) 598-5409,31
-,4,American IPA,Societe Brewing Co.,8585985409,The Dandy,San Diego,CA,Societe_Brewing_Co.,6.40,(858) 598-5409,109
-,3.69,Belgian Dark Ale,Societe Brewing Co.,8585985409,The Debutante,San Diego,CA,Societe_Brewing_Co.,6.80,(858) 598-5409,114
-,3.91,Saison / Farmhouse Ale,Societe Brewing Co.,8585985409,The Gleaner,San Diego,CA,Societe_Brewing_Co.,6.80,(858) 598-5409,32
-,4.06,English India Pale Ale (IPA),Societe Brewing Co.,8585985409,The Haberdasher,San Diego,CA,Societe_Brewing_Co.,5.20,(858) 598-5409,40
-,3.82,Belgian Pale Ale,Societe Brewing Co.,8585985409,The Harlot,San Diego,CA,Societe_Brewing_Co.,6.40,(858) 598-5409,162
-,-,Czech Pilsener,Societe Brewing Co.,8585985409,The Heiress,San Diego,CA,Societe_Brewing_Co.,5.30,(858) 598-5409,3
-,3.65,American IPA,Societe Brewing Co.,8585985409,The Jackeroo,San Diego,CA,Societe_Brewing_Co.,6.80,(858) 598-5409,51
-,-,American IPA,Societe Brewing Co.,8585985409,The Kangaroo,San Diego,CA,Societe_Brewing_Co.,6.50,(858) 598-5409,0
-,3.43,Belgian Strong Pale Ale,Societe Brewing Co.,8585985409,The Madam,San Diego,CA,Societe_Brewing_Co.,9.20,(858) 598-5409,70
-,4.17,American Double / Imperial IPA,Societe Brewing Co.,8585985409,The Miser,San Diego,CA,Societe_Brewing_Co.,10.00,(858) 598-5409,23
-,3.69,American IPA,Societe Brewing Co.,8585985409,The Pelican,San Diego,CA,Societe_Brewing_Co.,5.50,(858) 598-5409,1
-,-,American Stout,Societe Brewing Co.,8585985409,The Poltergeist,San Diego,CA,Societe_Brewing_Co.,4.80,(858) 598-5409,0
-,4.05,American Pale Ale (APA),Societe Brewing Co.,8585985409,The Publican,San Diego,CA,Societe_Brewing_Co.,5.50,(858) 598-5409,212
-,3.76,Irish Dry Stout,Societe Brewing Co.,8585985409,The Pugilist,San Diego,CA,Societe_Brewing_Co.,4.80,(858) 598-5409,99
-,4.44,American IPA,Societe Brewing Co.,8585985409,The Pupil,San Diego,CA,Societe_Brewing_Co.,7.80,(858) 598-5409,788
-,5,American IPA,Societe Brewing Co.,8585985409,The Purple,San Diego,CA,Societe_Brewing_Co.,7.50,(858) 598-5409,1
-,4.41,American Double / Imperial IPA,Societe Brewing Co.,8585985409,The Roustabout,San Diego,CA,Societe_Brewing_Co.,9.20,(858) 598-5409,117
-,3.62,American IPA,Societe Brewing Co.,8585985409,The Scrapper,San Diego,CA,Societe_Brewing_Co.,7.90,(858) 598-5409,73
-,2.97,American Brown Ale,Societe Brewing Co.,8585985409,The Spelunker,San Diego,CA,Societe_Brewing_Co.,5.20,(858) 598-5409,7
-,-,American Wild Ale,Societe Brewing Co.,8585985409,The Theif,San Diego,CA,Societe_Brewing_Co.,5.90,(858) 598-5409,0
-,3.72,Belgian Strong Dark Ale,Societe Brewing Co.,8585985409,The Widow,San Diego,CA,Societe_Brewing_Co.,9.10,(858) 598-5409,118
-,-,Scottish Gruit / Ancient Herbed Ale,Solarc Brewing,5084792502,Branches,Los Angeles,CA,Solarc_Brewing,7.00,(508) 479-2502,1
-,3.82,Scottish Gruit / Ancient Herbed Ale,Solarc Brewing,5084792502,Dunes,Los Angeles,CA,Solarc_Brewing,7.00,(508) 479-2502,5
-,3.67,American Black Ale,Solarc Brewing,5084792502,Night Capsicum,Los Angeles,CA,Solarc_Brewing,8.00,(508) 479-2502,3
-,3.13,American Brown Ale,Solvang Brewing Company,8056882337,1547 Brown Ale,Solvang,CA,Solvang_Brewing_Company,5.60,(805) 688-2337,2
-,3,American Blonde Ale,Solvang Brewing Company,8056882337,Blue-Eyed Blonde,Solvang,CA,Solvang_Brewing_Company,4.70,(805) 688-2337,2
-,3.14,American Amber / Red Ale,Solvang Brewing Company,8056882337,Dansk Amber Ale,Solvang,CA,Solvang_Brewing_Company,?,(805) 688-2337,9
-,3.5,American Amber / Red Ale,Solvang Brewing Company,8056882337,Danske Squared,Solvang,CA,Solvang_Brewing_Company,9.90,(805) 688-2337,1
-,1.86,American Pale Ale (APA),Solvang Brewing Company,8056882337,Great Dane Pale Ale,Solvang,CA,Solvang_Brewing_Company,6.10,(805) 688-2337,5
-,3.01,American Black Ale,Solvang Brewing Company,8056882337,Helheim Black India Pale Ale,Solvang,CA,Solvang_Brewing_Company,7.90,(805) 688-2337,4
-,3.75,Winter Warmer,Solvang Brewing Company,8056882337,Julefest Ale,Solvang,CA,Solvang_Brewing_Company,7.80,(805) 688-2337,2
-,2,Schwarzbier,Solvang Brewing Company,8056882337,Midnight Lager,Solvang,CA,Solvang_Brewing_Company,4.40,(805) 688-2337,4
-,3.82,Oatmeal Stout,Solvang Brewing Company,8056882337,Odin Oatmeal Stout,Solvang,CA,Solvang_Brewing_Company,?,(805) 688-2337,8
-,2.48,Fruit / Vegetable Beer,Solvang Brewing Company,8056882337,Sleepy Hollow Pumpkin Ale,Solvang,CA,Solvang_Brewing_Company,5.80,(805) 688-2337,5
-,-,American IPA,Solvang Brewing Company,8056882337,Solvang Session,Solvang,CA,Solvang_Brewing_Company,4.60,(805) 688-2337,0
-,3.5,American IPA,Solvang Brewing Company,8056882337,The Playmaker,Solvang,CA,Solvang_Brewing_Company,7.00,(805) 688-2337,2
-,1.83,American Double / Imperial IPA,Solvang Brewing Company,8056882337,Valhalla IPA,Solvang,CA,Solvang_Brewing_Company,10.00,(805) 688-2337,12
-,2.33,Fruit / Vegetable Beer,Solvang Brewing Company,8056882337,Very Berry Raspberry,Solvang,CA,Solvang_Brewing_Company,4.70,(805) 688-2337,5
-,3.28,Witbier,Solvang Brewing Company,8056882337,Windmill Wheat,Solvang,CA,Solvang_Brewing_Company,?,(805) 688-2337,3
-,4,American IPA,Solvang Brewing Company,8056882337,Zythos Extra IPA,Solvang,CA,Solvang_Brewing_Company,7.80,(805) 688-2337,2
-,3.79,Altbier,Sonoma Springs Brewing Co.,7079387422,Bruja Majik Verano Alt,Sonoma,CA,Sonoma_Springs_Brewing_Co.,5.80,(707) 938-7422,2
-,3.63,American Black Ale,Sonoma Springs Brewing Co.,7079387422,Enchanted Forest,Sonoma,CA,Sonoma_Springs_Brewing_Co.,5.70,(707) 938-7422,7
-,3.87,Scottish Gruit / Ancient Herbed Ale,Sonoma Springs Brewing Co.,7079387422,Green Purl,Sonoma,CA,Sonoma_Springs_Brewing_Co.,7.00,(707) 938-7422,5
-,1.59,Dunkelweizen,Sonoma Springs Brewing Co.,7079387422,Harvest Dunkelweiss,Sonoma,CA,Sonoma_Springs_Brewing_Co.,5.80,(707) 938-7422,1
-,4.03,American IPA,Sonoma Springs Brewing Co.,7079387422,Lil Chief,Sonoma,CA,Sonoma_Springs_Brewing_Co.,7.00,(707) 938-7422,14
-,-,Berliner Weissbier,Sonoma Springs Brewing Co.,7079387422,Mission Bell,Sonoma,CA,Sonoma_Springs_Brewing_Co.,5.70,(707) 938-7422,1
-,4.05,Roggenbier,Sonoma Springs Brewing Co.,7079387422,New Bavaria,Sonoma,CA,Sonoma_Springs_Brewing_Co.,5.70,(707) 938-7422,2
-,-,American IPA,Sonoma Springs Brewing Co.,7079387422,NomaTribe,Sonoma,CA,Sonoma_Springs_Brewing_Co.,7.00,(707) 938-7422,1
-,-,Wheatwine,Sonoma Springs Brewing Co.,7079387422,NomaWeiss,Sonoma,CA,Sonoma_Springs_Brewing_Co.,6.50,(707) 938-7422,1
-,4.1,American Black Ale,Sonoma Springs Brewing Co.,7079387422,Onyx Double Black Ipa,Sonoma,CA,Sonoma_Springs_Brewing_Co.,9.00,(707) 938-7422,7
-,3.7,Rye Beer,Sonoma Springs Brewing Co.,7079387422,Roggenbier,Sonoma,CA,Sonoma_Springs_Brewing_Co.,5.90,(707) 938-7422,3
-,4.23,Rye Beer,Sonoma Springs Brewing Co.,7079387422,RyePA,Sonoma,CA,Sonoma_Springs_Brewing_Co.,5.90,(707) 938-7422,2
-,-,American Double / Imperial IPA,Sonoma Springs Brewing Co.,7079387422,Sonomacoma ,Sonoma,CA,Sonoma_Springs_Brewing_Co.,8.00,(707) 938-7422,1
-,-,American IPA,Sonoma Springs Brewing Co.,7079387422,Tsonami Session IPA,Sonoma,CA,Sonoma_Springs_Brewing_Co.,?,(707) 938-7422,0
-,3.47,Kölsch,Sonoma Springs Brewing Co.,7079387422,Uncle Jack's Kolsch,Sonoma,CA,Sonoma_Springs_Brewing_Co.,5.20,(707) 938-7422,5
-,3.93,Kölsch,Sonoma Springs Brewing Co.,7079387422,Volkbier,Sonoma,CA,Sonoma_Springs_Brewing_Co.,5.50,(707) 938-7422,2
-,3.34,American Blonde Ale,Sons of Liberty Aleworks,9512781760,Blonde Ale,Norco,CA,Sons_of_Liberty_Aleworks,4.90,(951) 278-1760,1
-,3.57,American Strong Ale,Sons of Liberty Aleworks,9512781760,Brown Bess,Norco,CA,Sons_of_Liberty_Aleworks,9.20,(951) 278-1760,1
-,4.09,American Porter,Sons of Liberty Aleworks,9512781760,Chocolate Porter,Norco,CA,Sons_of_Liberty_Aleworks,6.30,(951) 278-1760,1
-,3.21,American IPA,Sons of Liberty Aleworks,9512781760,Columbus IPA,Norco,CA,Sons_of_Liberty_Aleworks,7.40,(951) 278-1760,1
-,-,Extra Special / Strong Bitter (ESB),Sons of Liberty Aleworks,9512781760,ESB,Norco,CA,Sons_of_Liberty_Aleworks,6.00,(951) 278-1760,0
-,3.36,American Pale Ale (APA),Sons of Liberty Aleworks,9512781760,Liberty Tree Pale Ale,Norco,CA,Sons_of_Liberty_Aleworks,6.30,(951) 278-1760,1
-,3.69,California Common / Steam Beer,Sons of Liberty Aleworks,9512781760,New England Common,Norco,CA,Sons_of_Liberty_Aleworks,7.70,(951) 278-1760,1
-,4,American IPA,Sons of Liberty Aleworks,9512781760,Rye IPA,Norco,CA,Sons_of_Liberty_Aleworks,6.80,(951) 278-1760,1
-,3.81,American Strong Ale,Sons of Liberty Aleworks,9512781760,Shay's Rebellion,Norco,CA,Sons_of_Liberty_Aleworks,10.80,(951) 278-1760,2
-,-,American Porter,South Gate Brewing Company,5596922739,Deadwood Porter,Oakhurst,CA,South_Gate_Brewing_Company,5.80,(559) 692-2739,0
-,-,American Pale Ale (APA),South Gate Brewing Company,5596922739,Glacier Point Pale Ale,Oakhurst,CA,South_Gate_Brewing_Company,5.60,(559) 692-2739,0
-,3.6,American Blonde Ale,South Gate Brewing Company,5596922739,Gold Diggin’ Blonde,Oakhurst,CA,South_Gate_Brewing_Company,4.70,(559) 692-2739,2
-,-,American Pale Wheat Ale,South Gate Brewing Company,5596922739,Honey Badger Wheat Ale,Oakhurst,CA,South_Gate_Brewing_Company,5.00,(559) 692-2739,1
-,-,American Blonde Ale,South Gate Brewing Company,5596922739,James Blonde,Oakhurst,CA,South_Gate_Brewing_Company,?,(559) 692-2739,3
-,4.1,American IPA,South Gate Brewing Company,5596922739,Sawtooth IPA,Oakhurst,CA,South_Gate_Brewing_Company,7.40,(559) 692-2739,9
-,3.66,American Pale Ale (APA),South Park Brewing Co.,6196109038,2 Griffs Pale Ale,San Diego,CA,South_Park_Brewing_Co.,6.50,(619) 610-9038,3
-,3.2,American Double / Imperial IPA,South Park Brewing Co.,6196109038,Blackest Of Black IIPA,San Diego,CA,South_Park_Brewing_Co.,8.00,(619) 610-9038,1
-,-,Märzen / Oktoberfest,South Park Brewing Co.,6196109038,Festbier,San Diego,CA,South_Park_Brewing_Co.,5.00,(619) 610-9038,0
-,-,American Double / Imperial IPA,South Park Brewing Co.,6196109038,Finest City Double IPA,San Diego,CA,South_Park_Brewing_Co.,9.30,(619) 610-9038,5
-,-,American IPA,South Park Brewing Co.,6196109038,IPA,San Diego,CA,South_Park_Brewing_Co.,7.00,(619) 610-9038,1
-,-,American Brown Ale,South Park Brewing Co.,6196109038,Kyle's Farewell Brown,San Diego,CA,South_Park_Brewing_Co.,5.30,(619) 610-9038,1
-,3.75,Saison / Farmhouse Ale,South Park Brewing Co.,6196109038,Living The Dream,San Diego,CA,South_Park_Brewing_Co.,?,(619) 610-9038,1
-,-,American Amber / Red Ale,South Park Brewing Co.,6196109038,Nopalito Red,San Diego,CA,South_Park_Brewing_Co.,?,(619) 610-9038,0
-,3.96,American Blonde Ale,South Park Brewing Co.,6196109038,Orange Roughy,San Diego,CA,South_Park_Brewing_Co.,6.30,(619) 610-9038,1
-,-,American IPA,South Park Brewing Co.,6196109038,Rising Tide,San Diego,CA,South_Park_Brewing_Co.,6.50,(619) 610-9038,1
-,3.61,Saison / Farmhouse Ale,South Park Brewing Co.,6196109038,Saison,San Diego,CA,South_Park_Brewing_Co.,4.20,(619) 610-9038,3
-,-,American Stout,South Park Brewing Co.,6196109038,Scripps Pier Oyster Stout,San Diego,CA,South_Park_Brewing_Co.,5.20,(619) 610-9038,3
-,-,Witbier,South Park Brewing Co.,6196109038,Stumblefoot,San Diego,CA,South_Park_Brewing_Co.,4.50,(619) 610-9038,0
-,3.88,American Strong Ale,Southern Pacific Brewing,4158919775,Barrel Aged American Strong,San Francisco,CA,Southern_Pacific_Brewing,8.50,(415) 891-9775,2
-,3.75,American Porter,Southern Pacific Brewing,4158919775,Barrel Aged Porter,San Francisco,CA,Southern_Pacific_Brewing,6.20,(415) 891-9775,1
-,-,Belgian Pale Ale,Southern Pacific Brewing,4158919775,Bastonge Blonde,San Francisco,CA,Southern_Pacific_Brewing,?,(415) 891-9775,4
-,3.35,Witbier,Southern Pacific Brewing,4158919775,Belgian Wit,San Francisco,CA,Southern_Pacific_Brewing,4.20,(415) 891-9775,6
-,3.51,American Blonde Ale,Southern Pacific Brewing,4158919775,California Blonde,San Francisco,CA,Southern_Pacific_Brewing,5.60,(415) 891-9775,7
-,3.56,American IPA,Southern Pacific Brewing,4158919775,Extra IPA,San Francisco,CA,Southern_Pacific_Brewing,6.80,(415) 891-9775,4
-,3.32,Hefeweizen,Southern Pacific Brewing,4158919775,Hefeweizen,San Francisco,CA,Southern_Pacific_Brewing,?,(415) 891-9775,5
-,2.56,Munich Helles Lager,Southern Pacific Brewing,4158919775,Helles Lager,San Francisco,CA,Southern_Pacific_Brewing,?,(415) 891-9775,2
-,3.57,American IPA,Southern Pacific Brewing,4158919775,India Pale Ale,San Francisco,CA,Southern_Pacific_Brewing,5.80,(415) 891-9775,16
-,3.8,Kölsch,Southern Pacific Brewing,4158919775,Kolsch,San Francisco,CA,Southern_Pacific_Brewing,?,(415) 891-9775,2
-,3.14,American Pale Ale (APA),Southern Pacific Brewing,4158919775,Pale Ale,San Francisco,CA,Southern_Pacific_Brewing,4.40,(415) 891-9775,11
-,3.08,American Porter,Southern Pacific Brewing,4158919775,Porter,San Francisco,CA,Southern_Pacific_Brewing,5.50,(415) 891-9775,9
-,3.75,Belgian Strong Dark Ale,Southern Pacific Brewing,4158919775,Winter Warmer,San Francisco,CA,Southern_Pacific_Brewing,8.60,(415) 891-9775,1
-,-,American Barleywine,Southpaw BBQ & Southern Cooking,4159349300,Barley Wine Aged In A Hooker’s House Sour Mash Barrel,San Francisco,CA,Southpaw_BBQ_&_Southern_Cooking,?,(415) 934-9300,0
-,-,American Brown Ale,Southpaw BBQ & Southern Cooking,4159349300,Big Bad Leroy Brown,San Francisco,CA,Southpaw_BBQ_&_Southern_Cooking,?,(415) 934-9300,0
-,-,Flanders Oud Bruin,Southpaw BBQ & Southern Cooking,4159349300,Big Bad Leroy Brown Sour,San Francisco,CA,Southpaw_BBQ_&_Southern_Cooking,?,(415) 934-9300,0
-,-,American Pale Ale (APA),Southpaw BBQ & Southern Cooking,4159349300,Pale Ale,San Francisco,CA,Southpaw_BBQ_&_Southern_Cooking,?,(415) 934-9300,0
-,-,American Amber / Red Ale,Southpaw BBQ & Southern Cooking,4159349300,Roll Tide,San Francisco,CA,Southpaw_BBQ_&_Southern_Cooking,?,(415) 934-9300,0
-,3.65,American Pale Ale (APA),Spanish Peaks Brewing Co.,8313855565,American Pale Ale,King City,CA,Spanish_Peaks_Brewing_Co.,5.70,(831) 385-5565,42
-,3.5,American Amber / Red Ale,Spanish Peaks Brewing Co.,8313855565,Black Dog Ale,King City,CA,Spanish_Peaks_Brewing_Co.,5.20,(831) 385-5565,177
-,3.25,Kristalweizen,Spanish Peaks Brewing Co.,8313855565,Crystal Weiss,King City,CA,Spanish_Peaks_Brewing_Co.,4.50,(831) 385-5565,37
-,3.11,Fruit / Vegetable Beer,Spanish Peaks Brewing Co.,8313855565,Honey Raspberry Ale,King City,CA,Spanish_Peaks_Brewing_Co.,5.10,(831) 385-5565,231
